state,lga,ward
Oyo,Atisbo,Irawo ile
Oyo,Atisbo,Irawo owode
Oyo,Atisbo,Ofiki
Oyo,Atisbo,Owo/agunrege/sabe
Oyo,Atisbo,Tede i
Oyo,Atisbo,Tede ii
Oyo,Egbeda,Ayede/alugbo/koloko
Oyo,Egbeda,Egbeda
Oyo,Egbeda,Erunmu
Oyo,Egbeda,Olodan/ajinogbo
Oyo,Egbeda,Olode/alakia
Oyo,Egbeda,Olodo ii
Oyo,Egbeda,Olodo iii
Oyo,Egbeda,Olodo/kumapayi i
Oyo,Egbeda,Olubadan estate
Oyo,Egbeda,Osegere/awaye
Oyo,Egbeda,Owobaale/kasumu
Oyo,Ibadan north,Ward i n2
Oyo,Ibadan north,"Ward ii, n3"
Oyo,Ibadan north,"Ward iii, n4"
Oyo,Ibadan north,"Ward iv, n5a"
Oyo,Ibadan north,"Ward ix, (n6b part i)"
Oyo,Ibadan north,"Ward v, n5b"
Oyo,Ibadan north,"Ward vi, n6a part i"
Oyo,Ibadan north,"Ward vii, n6a part ii"
Oyo,Ibadan north,"Ward viii, n6a part iii"
Oyo,Ibadan north,"Ward x, n6b part ii"
Oyo,Ibadan north,"Ward xi, nw8"
Oyo,Ibadan north,"Ward xii, nw8"
Oyo,Ibadan north east,Iii e3
Oyo,Ibadan north east,Ward 2 ni (part ii)
Oyo,Ibadan north east,Ward i. ei
Oyo,Ibadan north east,Ward iv e4
Oyo,Ibadan north east,Ward ix e7ii
Oyo,Ibadan north east,Ward v e5a
Oyo,Ibadan north east,Ward vi e5b
Oyo,Ibadan north east,Ward vii e6
Oyo,Ibadan north east,Ward viii e7 i
Oyo,Ibadan north east,Ward x e8
Oyo,Ibadan north east,Ward xi e9 i
Oyo,Ibadan north east,Ward xii e9 ii
Oyo,Ibadan north west,Ward 10 nw7
Oyo,Ibadan north west,Ward 11 nw7
Oyo,Ibadan north west,Ward 2 ni (part ii)
Oyo,Ibadan north west,Ward 3 nw1
Oyo,Ibadan north west,Ward 4 nw2
Oyo,Ibadan north west,Ward 5 nw3 (part i)
Oyo,Ibadan north west,Ward 6 nw3 (part i)
Oyo,Ibadan north west,Ward 7 nw4
Oyo,Ibadan north west,Ward 8 nw5
Oyo,Ibadan north west,Ward 9 nw6
Oyo,Ibadan north west,Ward i ni (part i)
Oyo,Ibadan south west,Ward 08 sw7
Oyo,Ibadan south west,Ward 1 c2
Oyo,Ibadan south west,Ward 10 sw8 ii
Oyo,Ibadan south west,Ward 11 sw9(1)
Oyo,Ibadan south west,Ward 12 sw9 ii
Oyo,Ibadan south west,Ward 2 sw1
Oyo,Ibadan south west,Ward 3 sw2
Oyo,Ibadan south west,Ward 4 sw3a & 3b
Oyo,Ibadan south west,Ward 5 sw4
Oyo,Ibadan south west,Ward 6 sw5
Oyo,Ibadan south west,Ward 7 sw6
Oyo,Ibadan south west,Ward 9 sw8 (1)
Oyo,Ibadan south-east,C1
Oyo,Ibadan south-east,S s5
Oyo,Ibadan south-east,S 1
Oyo,Ibadan south-east,S 2a
Oyo,Ibadan south-east,S 3
Oyo,Ibadan south-east,S 4a
Oyo,Ibadan south-east,S 4b
Oyo,Ibadan south-east,S 6a
Oyo,Ibadan south-east,S 7a
Oyo,Ibadan south-east,S 7b
Oyo,Ibadan south-east,S. 2b
Oyo,Ibadan south-east,S. 6b
Oyo,Ibarapa central,Iberekodo i /(pataoju)
Oyo,Ibarapa central,Iberekodo/agbooro/ita baale
Oyo,Ibarapa central,Idere i (molete)
Oyo,Ibarapa central,Idere ii (ominigbo/oke - oba)
Oyo,Ibarapa central,Idere iii (koso/apa)
Oyo,Ibarapa central,Idofin isaganun
Oyo,Ibarapa central,Igbole/pako
Oyo,Ibarapa central,Isale-oba
Oyo,Ibarapa central,Oke-odo
Oyo,Ibarapa central,Okeserin i & ii
Oyo,Ibarapa east,Aborerin
Oyo,Ibarapa east,Anko
Oyo,Ibarapa east,Isaba
Oyo,Ibarapa east,Isale togun
Oyo,Ibarapa east,Itabo
Oyo,Ibarapa east,New eruwa
Oyo,Ibarapa east,Oke -oba
Oyo,Ibarapa east,Oke otun
Oyo,Ibarapa east,Oke-imale
Oyo,Ibarapa east,Sango
Oyo,Ibarapa north,Ayete i
Oyo,Ibarapa north,Ayete ii
Oyo,Ibarapa north,Igangan i
Oyo,Ibarapa north,Igangan ii
Oyo,Ibarapa north,Igangan iii
Oyo,Ibarapa north,Igangan iv
Oyo,Ibarapa north,Ofiki i
Oyo,Ibarapa north,Ofiki ii
Oyo,Ibarapa north,Tapa i
Oyo,Ibarapa north,Tapa ii
Oyo,Ido,Aba emo/ilaju/alako
Oyo,Ido,Akinware/akindele
Oyo,Ido,Akufo/idigba/araromi
Oyo,Ido,Apete/ayegun/awotan
Oyo,Ido,Batake/idi-iya
Oyo,Ido,Erinwusi/koguo/odetola
Oyo,Ido,Fenwa/oganla/elenusonso
Oyo,Ido,Ido/onikede/okuna awo
Oyo,Ido,Ogundele/alaho/siba/idi-ahun
Oyo,Ido,Omi adio/omi onigbagbo bakatari
Oyo,Irepo,Agoro
Oyo,Irepo,Ajagunna
Oyo,Irepo,Atipa
Oyo,Irepo,Iba i
Oyo,Irepo,Iba ii
Oyo,Irepo,Iba iii
Oyo,Irepo,Iba iv
Oyo,Irepo,Iba v
Oyo,Irepo,Ikolaba
Oyo,Irepo,Laha/ajana
Oyo,Iseyin,Ado-awaye
Oyo,Iseyin,Akinwumi/osoogun
Oyo,Iseyin,Ekunle i
Oyo,Iseyin,Ekunle ii
Oyo,Iseyin,Faramora
Oyo,Iseyin,Ijemba/oke-ola/oke-oja
Oyo,Iseyin,Isalu i
Oyo,Iseyin,Isalu ii
Oyo,Iseyin,Koso i
Oyo,Iseyin,Koso ii
Oyo,Iseyin,Ladogan/oke eyin
Oyo,Itesiwaju,Babaode
Oyo,Itesiwaju,Igbojaiye
Oyo,Itesiwaju,Ipapo
Oyo,Itesiwaju,Komu
Oyo,Itesiwaju,Okaka i
Oyo,Itesiwaju,Okaka ii
Oyo,Itesiwaju,Oke-amu
Oyo,Itesiwaju,Otu 1
Oyo,Itesiwaju,Otu ii
Oyo,Itesiwaju,Owode/ipapo
Oyo,Iwajowa,Agbaakin i
Oyo,Iwajowa,Agbaakin ii
Oyo,Iwajowa,Iwere-ile i
Oyo,Iwajowa,Iwere-ile ii
Oyo,Iwajowa,Iwere-ile iii
Oyo,Iwajowa,Iwere-ile iv
Oyo,Iwajowa,Sabi gana i
Oyo,Iwajowa,Sabi gana ii
Oyo,Iwajowa,Sabi gana iii
Oyo,Iwajowa,Sabi gana iv
Oyo,Kajola,Ayetoro-oke i
Oyo,Kajola,Elero
Oyo,Kajola,Gbelekale i & ii
Oyo,Kajola,Iba-ogan
Oyo,Kajola,Ijo
Oyo,Kajola,Ilaji oke/iwere-oke
Oyo,Kajola,Imoba/oke-ogun
Oyo,Kajola,Isemi-ile/imia/ilua
Oyo,Kajola,Isia
Oyo,Kajola,Kajola
Oyo,Kajola,Olele
Oyo,Lagelu,Ajara/opeodu
Oyo,Lagelu,Apatere/kuffi/ogunbode/ogo
Oyo,Lagelu,Arulogun ehin/kelebe
Oyo,Lagelu,Ejioku/igbon/ariku
Oyo,Lagelu,Lagelu market/kajola/gbena
Oyo,Lagelu,Lagun
Oyo,Lagelu,Lalupon i
Oyo,Lagelu,Lalupon ii
Oyo,Lagelu,Lalupon iii
Oyo,Lagelu,Ofa-igbo
Oyo,Lagelu,Ogunjana/olowode/ogburo
Oyo,Lagelu,Ogunremi/ogunsina
Oyo,Lagelu,Oyedeji/olode/kutayi
Oyo,Lagelu,Sagbe/pabiekun
Oyo,Ogbomoso north,Aaje/ogunbado/oke agbede
Oyo,Ogbomoso north,Abogunde
Oyo,Ogbomoso north,Aguodo/ masifa
Oyo,Ogbomoso north,Isale afon
Oyo,Ogbomoso north,Isale alaasa
Oyo,Ogbomoso north,Isale ora/saja
Oyo,Ogbomoso north,Jagun
Oyo,Ogbomoso north,Okelerin
Oyo,Ogbomoso north,Osupa
Oyo,Ogbomoso north,Sabo/tara
Oyo,Ogbomoso south,Akata
Oyo,Ogbomoso south,Alapata
Oyo,Ogbomoso south,Arowomole
Oyo,Ogbomoso south,Ibapon
Oyo,Ogbomoso south,Ijeru i
Oyo,Ogbomoso south,Ijeru ii
Oyo,Ogbomoso south,Ilogbo
Oyo,Ogbomoso south,Isoko
Oyo,Ogbomoso south,Lagbedu
Oyo,Ogbomoso south,Oke-ola/farm settlement
Oyo,Ogo-oluwa,Ajaawa i
Oyo,Ogo-oluwa,Ajaawa ii
Oyo,Ogo-oluwa,Ayede
Oyo,Ogo-oluwa,Ayetoro
Oyo,Ogo-oluwa,Idewure
Oyo,Ogo-oluwa,Lagbedu
Oyo,Ogo-oluwa,Mowolowo/iwo-ate
Oyo,Ogo-oluwa,Odo-oba
Oyo,Ogo-oluwa,Opete
Oyo,Ogo-oluwa,Otamokun
Oyo,Olorunsogo,Aboke (aboyun ogun)
Oyo,Olorunsogo,Elerugba/elehinke/sagbo (aperu)
Oyo,Olorunsogo,Ikolaba/obadimo
Oyo,Olorunsogo,Onigbeti i (iyamopo)
Oyo,Olorunsogo,Onigbeti ii/saagbon agoro (santo)
Oyo,Olorunsogo,Onigbeti iii & iv (agbeni)
Oyo,Olorunsogo,Opa/ogunniyi
Oyo,Olorunsogo,Seriki i & abosino (okin)
Oyo,Olorunsogo,Seriki ii (agbele)
Oyo,Olorunsogo,Waro/apata-alaje
Oyo,Oluyole,Ayegun
Oyo,Oluyole,Idi-iroko/ikereku
Oyo,Oluyole,Idi-osan/egbeda-atuba
Oyo,Oluyole,Muslim/ogbere
Oyo,Oluyole,Odo-ona nla
Oyo,Oluyole,Okanhinde/latunde
Oyo,Oluyole,Olomi/olunde
Oyo,Oluyole,Olonde/aba-nla
Oyo,Oluyole,Onipe
Oyo,Oluyole,Orisunbare/ojo-ekun
Oyo,Ona-ara,Akanran/olorunda
Oyo,Ona-ara,Araromi/aperin
Oyo,Ona-ara,Badeku
Oyo,Ona-ara,Gbada efon
Oyo,Ona-ara,Odi odeyale/odi aperin
Oyo,Ona-ara,Ogbere
Oyo,Ona-ara,Ogbere tioya
Oyo,Ona-ara,Ojoku/ajia
Oyo,Ona-ara,Olode/gbedun/ojebode
Oyo,Ona-ara,Olorunsogo
Oyo,Ona-ara,Oremeji/agugu
Oyo,Oorelope,Aare
Oyo,Oorelope,Alepata
Oyo,Oorelope,Bonni
Oyo,Oorelope,Igbope/iyeye i
Oyo,Oorelope,Igbope/iyeye ii
Oyo,Oorelope,Igi isubu
Oyo,Oorelope,Onibode i
Oyo,Oorelope,Onibode ii
Oyo,Oorelope,Onibode iii
Oyo,Oorelope,Onigboho/alomo/okere
Oyo,Ori ire,Ori ire i
Oyo,Ori ire,Ori ire ii
Oyo,Ori ire,Ori ire iii
Oyo,Ori ire,Ori ire iv
Oyo,Ori ire,Ori ire ix
Oyo,Ori ire,Ori ire v
Oyo,Ori ire,Ori ire vi
Oyo,Ori ire,Ori ire vii
Oyo,Ori ire,Ori ire viii
Oyo,Ori ire,Ori ire x
Oyo,Oyo east,Agboye/molete
Oyo,Oyo east,Ajagba
Oyo,Oyo east,Alaodi/modeke
Oyo,Oyo east,Apaara
Oyo,Oyo east,Apinni
Oyo,Oyo east,Balogun
Oyo,Oyo east,Jabata
Oyo,Oyo east,Oke apo
Oyo,Oyo east,Oluajo
Oyo,Oyo east,Owode/araromi
Oyo,Oyo west,Ajokidero/akewugberu
Oyo,Oyo west,Akeetan
Oyo,Oyo west,Fasola/soku
Oyo,Oyo west,Iseke
Oyo,Oyo west,Isokun
Oyo,Oyo west,Iyaji
Oyo,Oyo west,Ojongbodu
Oyo,Oyo west,Opapa
Oyo,Oyo west,Owode
Oyo,Oyo west,Pakoyi/idode
Oyo,Saki east,Agbonle
Oyo,Saki east,Ago amodu i
Oyo,Saki east,Ago amodu ii
Oyo,Saki east,Ogbooro i
Oyo,Saki east,Ogbooro ii
Oyo,Saki east,Oje owode i
Oyo,Saki east,Oje owode ii
Oyo,Saki east,Sepeteri i
Oyo,Saki east,Sepeteri ii
Oyo,Saki east,Sepeteri iii
Oyo,Saki east,Sepeteri iv
Oyo,Saki west,Aganmu/kooko
Oyo,Saki west,Ajegunle
Oyo,Saki west,Bagii
Oyo,Saki west,Ekokan-mua
Oyo,Saki west,Iya
Oyo,Saki west,Ogidigbo/kinnikinni
Oyo,Saki west,Oke-oro
Oyo,Saki west,Okere i
Oyo,Saki west,Okere ii
Oyo,Saki west,Sangote/booda/baabo/ilus
Oyo,Saki west,Sepeteri/bapon
Oyo,Surulere,Baya-oje
Oyo,Surulere,Igbon/gambari
Oyo,Surulere,Iresaadu i (iresaapa)
Oyo,Surulere,Iresaadu ii (arolu)
Oyo,Surulere,Iresaadu iii (iresaadu)
Oyo,Surulere,Iresaadu iv (iregba)
Oyo,Surulere,Iwofin
Oyo,Surulere,Oko i (oko
Oyo,Surulere,Oko ii (ilajue)
Oyo,Surulere,Oko iii (mayin)
Plateau,Barikin ladi,Barakin ladi
Plateau,Barikin ladi,Gassa/sho
Plateau,Barikin ladi,Gindin akwati
Plateau,Barikin ladi,Heipang
Plateau,Barikin ladi,Kapwis
Plateau,Barikin ladi,Kurra falls
Plateau,Barikin ladi,Lobiring
Plateau,Barikin ladi,Marit/mazat
Plateau,Barikin ladi,Rafan
Plateau,Barikin ladi,Tafan
Plateau,Barikin ladi,Zabot
Plateau,Bassa,Buhit
Plateau,Bassa,Buji
Plateau,Bassa,Gabia
Plateau,Bassa,Gurum
Plateau,Bassa,Jengre
Plateau,Bassa,Kadamo
Plateau,Bassa,Kakkek
Plateau,Bassa,Kasuru
Plateau,Bassa,Kimakpa
Plateau,Bassa,Kishika
Plateau,Bassa,Mafara
Plateau,Bassa,Rimi
Plateau,Bassa,Ta'agbe
Plateau,Bassa,Tahu
Plateau,Bassa,Zabolo
Plateau,Bassa,Zobwo
Plateau,Bokkos,Bokkos
Plateau,Bokkos,Butura
Plateau,Bokkos,Daffo
Plateau,Bokkos,Damwai
Plateau,Bokkos,Kwatas
Plateau,Bokkos,Mangor
Plateau,Bokkos,Manguna
Plateau,Bokkos,Mbar/mangar
Plateau,Bokkos,Mushere west
Plateau,Bokkos,Mushere central
Plateau,Bokkos,Richa
Plateau,Bokkos,Sha
Plateau,Bokkos,Tangur
Plateau,Bokkos,Toff
Plateau,Jos east,Federe
Plateau,Jos east,Fobur 'b'
Plateau,Jos east,Fobur 'a'
Plateau,Jos east,Fursum
Plateau,Jos east,Jarawan kogi
Plateau,Jos east,Mai gemu
Plateau,Jos east,Maijuju
Plateau,Jos east,Shere east
Plateau,Jos east,Shere west
Plateau,Jos east,Zandi
Plateau,Jos north,Abba na shehu
Plateau,Jos north,Ali kazaure
Plateau,Jos north,Gangare
Plateau,Jos north,Garba daho
Plateau,Jos north,Ibrahim katsina
Plateau,Jos north,Jenta adamu
Plateau,Jos north,Jenta apata
Plateau,Jos north,Jos jarawa
Plateau,Jos north,Naraguta 'a'
Plateau,Jos north,Naraguta 'b'
Plateau,Jos north,Sarkin arab
Plateau,Jos north,Tafawa balewa
Plateau,Jos north,Tudun wada - kabong
Plateau,Jos north,Vanderpuye
Plateau,Jos south,Bukuru
Plateau,Jos south,Du
Plateau,Jos south,Giring
Plateau,Jos south,Gyel 'a'
Plateau,Jos south,Gyel 'b'
Plateau,Jos south,Kuru 'a'
Plateau,Jos south,Kuru 'b'
Plateau,Jos south,Shen
Plateau,Jos south,Turu
Plateau,Jos south,Vwang
Plateau,Jos south,Zawan 'a'
Plateau,Jos south,Zawan 'b'
Plateau,Kanam,Birbyang
Plateau,Kanam,Dengi
Plateau,Kanam,Dugub
Plateau,Kanam,Gagdib
Plateau,Kanam,Garga
Plateau,Kanam,Gumsher
Plateau,Kanam,Gwamlar
Plateau,Kanam,Jarmai
Plateau,Kanam,Jom
Plateau,Kanam,Kanam
Plateau,Kanam,Kantana
Plateau,Kanam,Kunkyam
Plateau,Kanam,Munbutbo
Plateau,Kanam,Namaran
Plateau,Kanke,Ampang-east
Plateau,Kanke,Amper chika 'a'
Plateau,Kanke,Amper chika 'b'
Plateau,Kanke,Amper seri
Plateau,Kanke,Dawaki
Plateau,Kanke,Garram
Plateau,Kanke,Kabwir pada
Plateau,Kanke,Kabwir/gyangyang
Plateau,Kanke,Langshi
Plateau,Kanke,Nemel
Plateau,Langtang north,Funyalang
Plateau,Langtang north,Jat
Plateau,Langtang north,Keller
Plateau,Langtang north,Kuffen
Plateau,Langtang north,Kwallak
Plateau,Langtang north,Kwande
Plateau,Langtang north,Lipchok
Plateau,Langtang north,Mban/zamko
Plateau,Langtang north,Nyer
Plateau,Langtang north,Pajat
Plateau,Langtang north,Pil gani
Plateau,Langtang north,Pishe/yashi
Plateau,Langtang north,Reak
Plateau,Langtang north,Waroh
Plateau,Langtang south,Dadin kowa
Plateau,Langtang south,Fajul
Plateau,Langtang south,Gamakai
Plateau,Langtang south,Lashel
Plateau,Langtang south,Mabudi
Plateau,Langtang south,Magama
Plateau,Langtang south,Sabon gida
Plateau,Langtang south,Talgwang
Plateau,Langtang south,Timbol
Plateau,Langtang south,Turaki
Plateau,Mangu,Ampang west
Plateau,Mangu,Chanso
Plateau,Mangu,Gindiri 1
Plateau,Mangu,Gindiri 11
Plateau,Mangu,Jannaret
Plateau,Mangu,Jipal/chakfem
Plateau,Mangu,Kadunu
Plateau,Mangu,Kerang
Plateau,Mangu,Kombun
Plateau,Mangu,Langai
Plateau,Mangu,Mangu 1
Plateau,Mangu,Mangu 11
Plateau,Mangu,Mangu halle
Plateau,Mangu,Mangun
Plateau,Mangu,Pan yam
Plateau,Mangu,Pushit
Plateau,Mikang,Baltep
Plateau,Mikang,Garkawa central
Plateau,Mikang,Garkawa north
Plateau,Mikang,Garkawa north east
Plateau,Mikang,Koenoem 'a'
Plateau,Mikang,Koenoem 'b'
Plateau,Mikang,Lalin
Plateau,Mikang,Piapung 'a'
Plateau,Mikang,Piapung 'b'
Plateau,Mikang,Tunkus
Plateau,Pankshin,Chip
Plateau,Pankshin,Dok-pai
Plateau,Pankshin,Fier
Plateau,Pankshin,Jiblik
Plateau,Pankshin,Kadung
Plateau,Pankshin,Kangshu
Plateau,Pankshin,Lankang
Plateau,Pankshin,Pankshin chigwong
Plateau,Pankshin,Pankshin south (belning)
Plateau,Pankshin,Pankshin central
Plateau,Pankshin,Tal
Plateau,Pankshin,Wokkos
Plateau,Qua'an pan,Bwall
Plateau,Qua'an pan,Doemak-goechim
Plateau,Qua'an pan,Doemak-koplong
Plateau,Qua'an pan,Dokan kasuwa
Plateau,Qua'an pan,Kurgwi
Plateau,Qua'an pan,Kwa
Plateau,Qua'an pan,Kwalla moeda
Plateau,Qua'an pan,Kwalla yitla'ar
Plateau,Qua'an pan,Kwande
Plateau,Qua'an pan,Kwang
Plateau,Qua'an pan,Namu
Plateau,Riyom,Attakar
Plateau,Riyom,Bum
Plateau,Riyom,Danto
Plateau,Riyom,Jol/kwi
Plateau,Riyom,Ra-hoss
Plateau,Riyom,Rim
Plateau,Riyom,Riyom
Plateau,Riyom,Sharubutu
Plateau,Riyom,Sopp
Plateau,Riyom,Ta-hoss
Plateau,Shendam,Derteng
Plateau,Shendam,Kalong
Plateau,Shendam,Kurungbau (a)
Plateau,Shendam,Kurungbau (b)
Plateau,Shendam,Moekat
Plateau,Shendam,Pangshom
Plateau,Shendam,Poeship
Plateau,Shendam,Shendam central (a)
Plateau,Shendam,Shendam central (b)
Plateau,Shendam,Shimankar
Plateau,Shendam,Yelwa
Plateau,Wase,Bashar
Plateau,Wase,Danbiram
Plateau,Wase,Gudus
Plateau,Wase,Kadarko
Plateau,Wase,Kumbong
Plateau,Wase,Kumbur
Plateau,Wase,Kuyambana
Plateau,Wase,Mavo
Plateau,Wase,Nyalum/kampani
Plateau,Wase,Saluwe
Plateau,Wase,Wase tofa
Plateau,Wase,Yola wakat
Rivers,Abua-odual,Abua iv
Rivers,Abua-odual,Abua i
Rivers,Abua-odual,Abua ii
Rivers,Abua-odual,Abua iii
Rivers,Abua-odual,Agada
Rivers,Abua-odual,Akani
Rivers,Abua-odual,Anyu
Rivers,Abua-odual,Emago-kugbo
Rivers,Abua-odual,Emelego
Rivers,Abua-odual,Emughan i
Rivers,Abua-odual,Emughan ii
Rivers,Abua-odual,Okpeden
Rivers,Abua-odual,Otapha
Rivers,Ahoada east,Ahoada iv
Rivers,Ahoada east,Ahoada i
Rivers,Ahoada east,Ahoada ii
Rivers,Ahoada east,Ahoada iii
Rivers,Ahoada east,Akoh i
Rivers,Ahoada east,Akoh ii
Rivers,Ahoada east,Akoh iii
Rivers,Ahoada east,Uppata iii
Rivers,Ahoada east,Uppata iv
Rivers,Ahoada east,Uppata v
Rivers,Ahoada east,Uppata vi
Rivers,Ahoada east,Uppata i
Rivers,Ahoada east,Uppata ii
Rivers,Ahoada west,Ediro i
Rivers,Ahoada west,Ediro ii
Rivers,Ahoada west,Igbuduya i
Rivers,Ahoada west,Igbuduya ii
Rivers,Ahoada west,Igbuduya iii
Rivers,Ahoada west,Igbuduya iv
Rivers,Ahoada west,Joinkrama
Rivers,Ahoada west,Okarki
Rivers,Ahoada west,Ubie i
Rivers,Ahoada west,Ubie ii
Rivers,Ahoada west,Ubie iii
Rivers,Ahoada west,Ubie iv
Rivers,Akuku toru,Alise group
Rivers,Akuku toru,Briggs i
Rivers,Akuku toru,Briggs ii
Rivers,Akuku toru,Briggs iii
Rivers,Akuku toru,Georgewill ii
Rivers,Akuku toru,Georgewill iii
Rivers,Akuku toru,Georgwill iii
Rivers,Akuku toru,Jack i
Rivers,Akuku toru,Jack ii
Rivers,Akuku toru,Jack iii
Rivers,Akuku toru,Kula i
Rivers,Akuku toru,Kula ii
Rivers,Akuku toru,Manuel i
Rivers,Akuku toru,Manuel ii
Rivers,Akuku toru,Manuel iii
Rivers,Akuku toru,North/south group
Rivers,Akuku toru,Obonoma
Rivers,Andoni,Agwut-obolo
Rivers,Andoni,Asarama
Rivers,Andoni,Ataba i
Rivers,Andoni,Ataba ii
Rivers,Andoni,Ekede
Rivers,Andoni,Ikuru town
Rivers,Andoni,Ngo town
Rivers,Andoni,Samanga
Rivers,Andoni,Unyeada i
Rivers,Andoni,Unyeada ii
Rivers,Andoni,Unyen gala
Rivers,Asari-toru,Buguma east i
Rivers,Asari-toru,Buguma east ii
Rivers,Asari-toru,Buguma north east
Rivers,Asari-toru,Buguma south west
Rivers,Asari-toru,Buguma east west
Rivers,Asari-toru,Buguma north west ii
Rivers,Asari-toru,Buguma north west i
Rivers,Asari-toru,Buguma south
Rivers,Asari-toru,Buguma south east
Rivers,Asari-toru,Buguma west
Rivers,Asari-toru,Isia group i
Rivers,Asari-toru,Isia group ii
Rivers,Asari-toru,West cental group
Rivers,Bonny,Ward i oro-igwe
Rivers,Bonny,Ward ii court/ ada allison
Rivers,Bonny,Ward iii dan jumbo/ beresiri
Rivers,Bonny,Ward iii orosiriri
Rivers,Bonny,Ward iv new layout
Rivers,Bonny,Ward ix nanabie
Rivers,Bonny,Ward v finima
Rivers,Bonny,Ward vi abalamabie
Rivers,Bonny,Ward vii dema abbey
Rivers,Bonny,Ward x oloma ayaminima
Rivers,Bonny,Ward xi peterside
Rivers,Bonny,Ward xii kalaibiama
Rivers,Degema,Bakana vi
Rivers,Degema,Bakana i
Rivers,Degema,Bakana ii
Rivers,Degema,Bakana iii
Rivers,Degema,Bakana iv
Rivers,Degema,Bakana v
Rivers,Degema,Bille
Rivers,Degema,Bukuma
Rivers,Degema,Degema i
Rivers,Degema,Degema ii
Rivers,Degema,Degema iii
Rivers,Degema,Ke/old bakana
Rivers,Degema,Obuama
Rivers,Degema,Tomble i
Rivers,Degema,Tomble ii
Rivers,Degema,Tomble iii
Rivers,Degema,Tomble iv
Rivers,Eleme,Agbonchia
Rivers,Eleme,Akpajo
Rivers,Eleme,Alesa
Rivers,Eleme,Aleto
Rivers,Eleme,Alode
Rivers,Eleme,Ebubu
Rivers,Eleme,Ekporo
Rivers,Eleme,Eteo
Rivers,Eleme,Ogale
Rivers,Eleme,Onne
Rivers,Emohua,Egbeda
Rivers,Emohua,Elele alimini
Rivers,Emohua,Emohua ii
Rivers,Emohua,Emohua i
Rivers,Emohua,Ibaa
Rivers,Emohua,Obelle
Rivers,Emohua,Odegu i
Rivers,Emohua,Odegu ii
Rivers,Emohua,Ogbakiri i
Rivers,Emohua,Ogbakiri ii
Rivers,Emohua,Omudioga/ akpadu
Rivers,Emohua,Rumuekpe
Rivers,Emohua,Rundele
Rivers,Emohua,Ubimini
Rivers,Etche,Afara
Rivers,Etche,Akpoku/umuoye
Rivers,Etche,Akwa/odogwa
Rivers,Etche,Egbu
Rivers,Etche,Egwi/opiro
Rivers,Etche,Igbo i
Rivers,Etche,Igbo ii
Rivers,Etche,Igbo iii
Rivers,Etche,Igbodo
Rivers,Etche,Mba
Rivers,Etche,Ndashi
Rivers,Etche,Nihi
Rivers,Etche,Obibi/akwukabi
Rivers,Etche,Obite
Rivers,Etche,Odufor
Rivers,Etche,Okehi
Rivers,Etche,Owu
Rivers,Etche,Ozuzu
Rivers,Etche,Ulakwo
Rivers,Gokana,B-dere
Rivers,Gokana,Bera
Rivers,Gokana,Biara i
Rivers,Gokana,Biara ii
Rivers,Gokana,Bodo i
Rivers,Gokana,Bodo ii
Rivers,Gokana,Bodo iii
Rivers,Gokana,Bomu i
Rivers,Gokana,Bomu ii
Rivers,Gokana,Derken/deeyor/nweribiara
Rivers,Gokana,K-dere i
Rivers,Gokana,K-dere ii
Rivers,Gokana,Kpor/lewe/gbe
Rivers,Gokana,Mogho
Rivers,Gokana,Nweol/gioko/barako
Rivers,Gokana,Yeghe i
Rivers,Gokana,Yeghe ii
Rivers,Ikwerre,Aluu
Rivers,Ikwerre,Apani
Rivers,Ikwerre,Elele i
Rivers,Ikwerre,Elele ii
Rivers,Ikwerre,Igwuruta
Rivers,Ikwerre,Isiokpo i
Rivers,Ikwerre,Isiokpo ii
Rivers,Ikwerre,Omademe/ipo
Rivers,Ikwerre,Omagwa
Rivers,Ikwerre,Omerelu
Rivers,Ikwerre,Ozuaha
Rivers,Ikwerre,Ubima
Rivers,Ikwerre,Umuanwa
Rivers,Khana,Baen/kpean/duburo
Rivers,Khana,Bane
Rivers,Khana,Bargha
Rivers,Khana,Beeri
Rivers,Khana,Bori
Rivers,Khana,Boue
Rivers,Khana,Gwara/kaa/eeken
Rivers,Khana,Kaani
Rivers,Khana,Kono/kwawa
Rivers,Khana,Llueku/nyokuru
Rivers,Khana,Lorre/luebe/kpaa
Rivers,Khana,Okwali
Rivers,Khana,Opuoko/kalaoko
Rivers,Khana,Sii/betem/kbaabbe
Rivers,Khana,Sogho
Rivers,Khana,Taabaa
Rivers,Khana,Uegwere
Rivers,Khana,Wiiyaa kara
Rivers,Khana,Zaakpori
Rivers,Obio/akpor,Choba
Rivers,Obio/akpor,Elelenwo (3b)
Rivers,Obio/akpor,Oro-igwe
Rivers,Obio/akpor,Ozuoba/ogbogoro
Rivers,Obio/akpor,Rukpoku
Rivers,Obio/akpor,Rumueme (7a)
Rivers,Obio/akpor,Rumueme (7b)
Rivers,Obio/akpor,Rumueme (7c)
Rivers,Obio/akpor,Rumuigbo (8a)
Rivers,Obio/akpor,Rumukwuta (8b)
Rivers,Obio/akpor,Rumuodara
Rivers,Obio/akpor,Rumuodomaya (3a)
Rivers,Obio/akpor,Rumuokoro
Rivers,Obio/akpor,Rumuokwu (2b)
Rivers,Obio/akpor,Rumuolumeni
Rivers,Obio/akpor,Rumuomasi
Rivers,Obio/akpor,Worji
Rivers,Ogba/egbema/ndoni,Egbema i
